id,chr,r6start,r6stop,positive,H3_c12,H3_c14a,H3_c14c,H3_c8,H3K18ac_c12,H3K18ac_c14a,H3K18ac_c14c,H3K18ac_c8,H3K27ac_c12,H3K27ac_c14a,H3K27ac_c14c,H3K27ac_c8,H3K27me3_c12,H3K27me3_c14a,H3K27me3_c14c,H3K36me3_c12,H3K36me3_c14a,H3K36me3_c14c,H3K4me1_c12,H3K4me1_c14a,H3K4me1_c14c,H3K4me1_c8,H3K4me3_c12,H3K4me3_c14a,H3K4me3_c14c,H3K4me3_c8,H3K9ac_c12,H3K9ac_c14a,H3K9ac_c14c,H3K9ac_c8,H4K5ac_c12,H4K5ac_c14a,H4K5ac_c14c,H4K5ac_c8,H4K8ac_c12,H4K8ac_c14a,H4K8ac_c14c,H4K8ac_c8,input_c12,input_c14a,input_c14c,input_c8,wt_H3,wt_H3K18ac,wt_H3K4me1,wt_ZLD,bcd1,bcd2,cad1,D1,da2,dl3,ftz3,gt2,h1,h2,hb1,hb2,hkb1,hkb2,hkb3,kni1,kni2,kr1,kr2,mad2,med2,prdBQ,prdFQ,run1,run2,shn2,shn3,slp1,sna1,sna2,tll1,twi1,twi2,z2
VT27266,chr3L,7847507,7849634,0,10,17,20,15,18,7,12,21,23,10,13,7,17,30,34,3,5,0,10,11,11,12,40,28,33,52,7,16,17,13,18,4,4,40,4,3,5,3,20,18,26,12,29.55,29.748,49.98,91.14,0,0,0,1.17331,0,1.16861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27269,chr3L,7852790,7855026,0,10,13,16,20,11,11,9,11,21,18,24,22,22,17,31,13,14,16,12,11,13,15,70,63,30,44,17,12,17,17,12,5,5,40,4,5,4,2,13,14,17,7,21.75,42.18,42.84,52.08,0,0,0,1.60343,1.44582,2.21786,0,0,1.33472,1.27561,0,0,0,0,0,0,0,0,0,0,1.34736,0,0,0,0,0,0,0,0,0,0,1.72467,1.83878,1.29505
VT27271,chr3L,7856311,7858529,1,10,17,14,17,20,10,20,10,12,10,18,29,29,29,93,33,11,15,12,16,22,7,61,41,47,20,15,13,27,5,15,6,6,37,9,7,10,3,21,17,18,13,32.6,46.62,44.88,67.58,0,0,0,1.282,0,1.56361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29182,0,0,0,0,0,0,0,0,0,0,0,1.17558,0
VT27272,chr3L,7858141,7860266,1,13,13,19,14,14,21,21,10,10,10,13,7,29,29,30,34,37,13,16,15,16,14,61,41,45,32,15,19,28,11,14,10,8,34,9,10,11,3,21,19,22,13,22.15,48.285,67.524,67.58,0,0,0,0,0,1.14425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17558,0
VT27273,chr3L,7859970,7862199,0,10,11,12,8,22,9,8,9,30,13,13,0,49,48,17,3,9,13,7,15,12,2,30,41,34,20,6,14,17,9,13,5,9,37,3,5,11,2,13,16,16,7,21.25,42.18,31.62,62.62,0,0,0,1.24584,0,1.18186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19236,1.11505,0
VT27274,chr3L,7861632,7863827,0,10,10,15,9,22,9,12,9,20,13,15,14,17,48,61,33,9,21,13,8,13,8,40,43,30,89,7,11,20,13,17,5,9,42,4,4,11,4,19,16,17,11,25.25,88.689,47.94,16.74,0,0,0,1.31592,0,1.15764,0,0,1.54999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23612,1.11693,0
VT27276,chr3L,7865281,7867353,0,16,16,29,18,11,14,15,14,19,10,15,7,18,23,45,18,12,43,20,11,9,10,66,41,72,64,14,14,24,11,17,6,5,50,8,9,10,4,20,23,28,10,41.65,59.607,56.1,81.22,0,0,0,0,0,2.36305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19201
VT27309,chr3L,7937196,7939298,0,16,17,26,16,28,16,17,10,25,18,16,14,22,24,49,12,54,103,14,24,31,17,16,45,26,97,18,22,32,13,19,8,6,56,8,11,17,2,32,25,21,9,32.95,92.574,65.28,100.44,0,0,0,1.1829,1.19926,1.28975,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32269,1.15809,0,0,0,0,0,0,0,0,0,0,1.19547,1.07187,0
VT27310,chr3L,7938943,7941031,0,8,21,19,16,9,20,16,4,13,25,31,14,36,16,33,20,9,40,11,14,15,5,52,52,62,117,13,18,32,7,15,5,7,35,6,11,12,3,20,18,20,9,47.85,66.6,69.36,17.98,0,0,0,0,0,1.0789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27311,chr3L,7940634,7942778,0,10,17,17,16,7,24,16,14,13,19,21,7,36,43,33,16,42,30,10,5,14,24,52,35,58,44,15,18,31,23,19,8,6,35,6,8,11,5,29,18,16,9,30,33.3,51,34.72,0,0,0,0,0,1.054,0,0,0,0,0,0,0,0,0,0,0,0,1.28254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23529
VT27312,chr3L,7942466,7944569,1,9,12,15,22,19,14,17,15,25,17,11,7,13,29,67,9,21,34,15,16,16,14,59,35,29,44,13,16,32,23,21,11,7,48,6,10,12,5,17,15,18,13,21.55,71.04,48.96,33.48,0,0,0,0,0,1.22904,0,0,0,0,0,0,0,0,0,0,0,0,1.28254,0,1.27947,0,0,0,0,0,0,0,0,0,0,1.15114,1.22619,0
VT27313,chr3L,7944142,7946325,0,11,13,14,15,23,8,17,0,21,18,23,22,34,62,196,23,33,26,16,31,28,20,47,61,38,20,13,28,65,7,18,7,5,38,4,7,9,4,19,19,21,10,24.45,57.72,63.24,45.26,0,0,0,0,0,1.24142,0,0,0,0,0,0,1.16793,0,0,0,0,0,0,0,1.26366,0,0,0,0,0,0,0,0,0,0,1.43518,1.54588,1.20152
VT27315,chr3L,7949130,7950723,0,14,22,28,24,14,5,11,3,15,15,8,22,31,30,122,46,25,17,5,10,24,15,69,62,14,137,7,29,38,5,14,7,7,32,6,8,9,3,20,17,18,14,28.65,32.19,55.08,55.18,0,0,0,1.537,1.27382,1.37164,0,0,0,0,0,0,0,0,0,0,0,0,1.23283,1.33308,0,0,0,1.4321,1.73521,0,0,0,0,1.26333,0,1.19327,1.18874,0
VT27316,chr3L,7951433,7953603,0,10,13,18,13,9,6,19,8,13,20,9,7,6,44,96,29,22,36,13,16,22,17,37,13,46,24,7,27,35,7,18,8,7,37,5,8,10,4,20,15,19,9,22,53.28,68.34,57.04,0,0,0,1.70134,1.29073,1.12817,0,0,0,0,0,0,0,0,0,0,0,1.3658,1.28903,0,1.30364,0,0,0,0,0,0,0,0,0,0,1.18797,1.0807,1.30456
VT27320,chr3L,7958214,7960311,0,12,13,16,10,13,9,21,20,22,23,23,7,10,40,31,30,23,20,27,16,14,7,49,48,55,20,13,17,40,17,17,6,6,46,10,8,10,4,21,24,18,9,38.65,52.17,58.14,12.4,0,0,0,0,0,1.42202,0,0,0,0,0,0,1.552,0,0,0,0,0,0,0,0,0,0,0,0,1.84889,0,0,0,0,0,0,1.12081,0
VT27321,chr3L,7959913,7961982,0,14,17,25,11,19,21,14,15,26,15,23,14,25,35,37,16,34,20,12,10,14,10,81,45,23,52,10,17,40,15,14,9,5,45,6,10,11,3,17,19,15,9,48.95,57.72,69.972,45.88,0,0,0,0,1.41176,1.06376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22323,0,0,0,0,1.83886,0,0,0,0,0,1.20467,1.19194,0
VT27323,chr3L,7963144,7965374,0,12,24,15,18,14,14,12,13,15,23,20,14,41,56,33,50,22,23,11,15,17,5,42,26,46,64,10,15,22,13,24,9,7,57,7,6,9,4,25,25,24,9,46.85,68.82,91.8,46.5,1.40015,0,0,0,0,1.07596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10873,0,0,0,0,0,0,0,0
VT27324,chr3L,7964922,7967066,0,13,16,14,11,24,7,20,39,13,22,18,7,21,60,63,50,22,35,11,13,21,1,54,26,49,93,15,15,22,17,24,8,5,42,6,6,12,4,24,22,19,14,25.5,59.94,91.8,58.9,1.40015,0,0,1.44668,0,1.16063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07214,0,0,0,0,0,0,0,0
VT27325,chr3L,7966526,7968699,0,14,28,18,18,24,10,20,39,12,26,16,14,57,34,63,18,13,35,16,17,28,14,85,39,31,60,13,28,22,17,17,8,5,42,4,6,10,5,17,25,28,14,41.85,28.86,49.368,124.62,1.28283,0,0,1.44668,0,1.17153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59098,0,0,0,0,0,0,0,0
VT27599,chr3L,8512929,8513977,0,14,24,22,15,26,16,18,10,15,31,30,36,46,18,16,33,44,204,16,16,25,8,17,34,40,40,20,23,14,3,19,10,7,40,7,13,13,4,19,23,19,9,38.85,24.42,21.42,44.64,0,0,0,1.13872,0,2.92012,0,0,0,1.3168,0,0,1.49889,0,0,0,0,0,0,0,1.21014,0,0,0,0,0,0,0,0,0,0,0,0,1.25814
VT27600,chr3L,8514614,8515569,0,14,27,23,19,13,16,16,0,29,26,55,32,42,28,27,28,26,71,29,68,99,10,26,41,234,101,16,74,245,17,18,12,12,37,10,19,27,2,28,13,21,9,39.95,22.311,75.48,63.24,0,0,1.6879,1.33635,0,1.2726,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27338,1.57106,0,0,0,0,0,0,0,0,0,0,1.20841,1.26109,0
VT27601,chr3L,8516960,8517611,0,22,25,28,18,15,4,21,15,41,10,20,0,34,13,22,14,24,33,6,2,10,18,47,28,29,8,10,17,20,7,15,7,8,42,6,12,18,2,14,21,23,11,25.7,14.43,86.7,26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27602,chr3L,8518567,8518935,0,8,10,12,7,12,6,15,0,32,25,18,0,6,7,17,0,0,9,30,11,9,2,35,19,20,0,5,5,22,0,11,9,5,37,5,5,5,2,17,10,23,11,16.95,8.88,73.338,16.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27603,chr3L,8518862,8519539,0,11,10,11,6,12,13,13,0,13,17,18,7,15,8,33,1,5,29,25,9,9,8,2,30,37,93,8,8,8,1,11,5,4,40,5,6,9,3,19,15,23,5,17.85,21.09,101.694,52.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27670,chr3L,8650940,8653065,0,17,30,30,21,22,24,20,25,29,23,31,44,18,38,63,11,33,37,24,18,34,8,85,37,56,0,12,23,41,11,17,10,12,54,10,15,21,7,24,17,25,8,59.3,39.96,94.86,104.284,2.49869,1.35682,3.35173,2.52462,5.4824,1.88177,1.5949,5.8564,1.77656,1.60697,1.7505,1.94675,1.95074,1.50463,1.61176,2.08349,2.17813,2.62411,2.40316,1.06317,1.98065,1.90435,2.32789,2.33602,1.9456,3.4002,0,2.85467,0,1.20946,2.48999,3.62631,3.63484,1.19588
VT27671,chr3L,8652678,8654817,1,15,24,30,18,13,24,21,18,25,23,25,14,34,38,71,23,15,23,20,42,49,11,61,37,53,40,10,24,41,7,18,7,9,38,12,14,18,7,24,24,26,9,46.35,76.368,82.926,640.832,1.48842,1.46346,9.37848,4.51425,6.01114,2.72627,3.07749,15.8341,4.82531,3.40835,3.53863,4.83188,2.32823,2.00473,2.15581,4.64025,4.65748,3.74006,3.5891,1.43939,3.4331,1.9696,2.63939,3.1747,2.40221,1.94679,0,8.49906,0,1.52621,2.56171,5.17723,5.06016,0
VT27672,chr3L,8654433,8656519,0,16,23,24,19,15,16,34,25,37,22,23,22,31,58,119,49,24,31,14,14,21,21,26,39,62,40,13,18,41,11,16,8,12,56,12,19,23,4,22,20,28,9,44.85,77.922,103.02,50.84,1.3589,0,2.5547,2.01428,1.62387,1.28648,1.40856,3.3036,3.38499,2.14354,2.05509,1.96521,0,0,0,1.76908,1.71547,1.62209,1.56082,0,1.38151,1.21945,1.23622,1.17476,0,2.69762,0,2.18571,0,1.22922,0,1.47575,1.46534,0
VT27673,chr3L,8656169,8658316,0,17,21,33,25,22,17,34,25,37,21,32,22,31,63,94,13,29,17,14,16,23,21,75,52,61,32,12,36,41,23,15,9,12,56,12,19,33,5,22,17,28,10,44.85,62.16,111.18,57.66,1.3589,0,0,1.49804,1.47301,1.09239,0,0,1.41601,0,0,0,0,0,0,0,0,1.61469,1.38796,0,1.11373,0,1.1762,0,0,2.69762,0,0,0,1.18341,0,1.17891,1.20765,0
VT27675,chr3L,8659498,8661758,1,15,20,24,19,25,28,39,0,17,22,21,14,61,20,151,6,9,33,16,16,22,11,66,84,42,0,8,25,46,13,17,10,11,37,14,14,26,7,22,22,30,9,36.4,96.57,55.08,24.18,0,1.4524,0,1.23836,2.21835,1.43063,0,0,2.05706,1.50842,0,0,2.34955,2.05837,1.87071,0,1.61667,1.90438,1.65597,1.69919,1.91418,1.28496,1.51987,1.52207,0,0,1.84982,1.64382,0,1.28107,2.1712,2.37964,2.52802,0
VT27677,chr3L,8663103,8665230,1,10,16,18,14,20,34,30,25,27,26,45,22,30,94,214,21,13,30,19,57,52,11,61,39,43,182,10,25,42,7,15,10,12,34,12,14,22,8,31,25,20,10,27.2,103.452,181.56,306.156,0,1.38002,3.92448,4.43775,2.49538,1.92882,1.6827,4.29174,2.94713,2.60616,2.09316,2.48604,1.45533,1.37696,1.45739,4.21195,4.47301,2.84831,2.66769,0,2.0597,1.93728,2.34586,2.00393,1.67729,0,0,3.5129,0,1.41799,2.90994,2.10764,2.31675,0
VT27678,chr3L,8664852,8666941,1,13,15,16,19,27,24,26,35,25,13,25,14,53,53,214,29,20,13,19,33,55,14,42,57,42,24,9,18,37,25,17,7,11,48,14,10,14,8,20,24,19,10,30.5,78.255,146.88,368.9,0,3.21002,7.1797,8.0828,2.42268,3.52891,2.0155,8.33395,3.68962,2.84171,5.32754,10.0231,4.31554,3.67853,4.19966,5.18079,5.77646,7.63393,7.32507,0,3.38747,2.14601,2.78011,2.3799,1.67729,0,0,11.3973,0,1.55618,9.66249,3.55465,3.49805,0
VT27679,chr3L,8666542,8668649,1,13,15,17,19,31,17,27,20,25,30,29,14,22,53,195,10,9,22,21,24,55,8,21,26,42,44,19,18,34,25,14,8,9,57,16,11,22,9,21,21,22,7,55.2,61.05,73.032,219.666,2.48149,2.8764,6.53306,8.01873,2.02547,3.4203,1.89836,7.73892,3.68962,2.84171,5.32754,8.0395,4.08393,3.15463,3.59524,5.17165,5.54336,6.99292,6.09501,0,3.04541,2.04693,2.78011,2.3799,1.65517,0,0,9.93658,0,1.4571,6.18846,3.11283,3.1736,0
VT27680,chr3L,8668194,8670416,1,11,18,23,15,48,44,43,67,37,46,27,14,30,53,172,2,9,18,42,38,62,15,35,26,53,113,13,35,32,21,19,14,15,48,19,19,31,13,23,19,30,10,39.4,88.911,134.232,1340.75,2.48149,2.30136,11.2162,5.8974,2.19734,4.93076,3.10773,6.92445,4.5372,3.35563,6.81787,9.95019,4.28076,3.58002,3.83724,2.0568,2.38633,8.59202,8.0965,0,4.7853,1.71725,1.82378,1.98538,1.5743,0,0,1.31376,1.37999,2.02337,7.54016,3.60416,3.8632,1.23734
VT27682,chr3L,8671758,8673873,0,10,12,18,12,17,25,20,34,26,16,8,29,39,85,253,23,31,25,36,46,47,17,77,21,84,60,18,24,37,13,14,9,10,45,16,10,18,13,24,21,19,7,30,56.61,90.168,154.38,0,2.22348,2.38144,2.61962,1.51928,2.09695,0,3.1234,2.32838,2.03639,1.90202,2.41921,3.93531,3.42967,3.48475,1.80555,1.68869,4.08246,4.21003,0,1.89313,1.72245,2.08168,1.7178,1.58091,0,0,2.32078,1.32076,1.65149,4.09014,2.12468,1.98034,0
VT27684,chr3L,8675625,8677745,1,15,15,18,17,25,23,25,15,65,30,26,22,32,22,51,10,4,12,14,80,81,4,2,72,143,40,17,56,123,11,18,12,9,43,13,16,20,9,22,34,24,9,28.05,78.81,102,652.116,0,2.04863,2.73255,3.40994,3.6995,5.54136,2.04437,2.09165,5.93986,4.82861,1.59573,1.91393,2.2217,6.0063,2.0492,0,1.74726,2.76152,2.75576,1.36427,6.53605,1.99926,1.90422,3.87412,2.82481,0,0,2.17809,1.58504,2.0057,2.90876,2.56698,2.64327,1.32059
VT27685,chr3L,8679151,8681368,1,17,15,16,11,31,23,23,25,25,29,13,14,39,45,53,47,22,74,14,13,23,12,89,24,104,52,12,33,36,9,16,9,9,44,11,14,18,8,23,25,27,12,34.3,79.92,58.14,104.16,0,0,0,1.2479,1.40731,1.17022,0,0,0,0,1.25618,0,0,0,0,0,0,0,1.27638,0,0,3.00995,3.95212,1.37087,0,0,0,0,0,1.21503,0,1.35819,1.42893,1.24184
VT27688,chr3L,8684299,8686455,0,11,24,25,23,21,15,22,49,29,21,13,22,17,33,72,33,4,14,9,17,15,15,16,24,43,125,16,31,40,25,18,11,10,42,11,14,22,4,27,26,20,11,37.85,67.71,33.66,70.06,0,0,0,1.25537,0,1.10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT2769,chr2L,5490713,5492803,0,19,18,24,18,18,28,35,20,37,21,23,14,35,31,47,16,17,26,11,16,24,8,37,54,45,36,13,18,36,33,20,12,8,48,7,15,22,4,24,19,26,11,33,34.41,68.748,122.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17359,0,0,0,0,0,0,0,0,0,1.17187,0
VT27690,chr3L,8687796,8689908,0,14,14,20,15,21,18,21,19,19,17,18,29,34,17,60,18,40,28,15,16,15,15,80,52,47,28,11,23,26,13,15,8,7,42,8,8,15,5,28,24,23,11,30.45,44.4,57.834,249.116,0,2.66775,0,1.24195,0,1.64287,0,5.41973,1.69662,1.62169,1.41091,1.71687,1.93076,1.68993,1.79296,0,1.65203,1.38719,1.35089,0,1.44774,0,0,0,0,0,0,0,0,1.322,0,1.82748,1.66002,0
VT27697,chr3L,8699810,8702020,0,22,19,21,21,19,12,18,21,18,20,28,44,31,17,35,12,10,35,19,17,29,17,9,15,37,141,8,19,29,23,21,6,8,41,8,11,13,4,24,16,25,11,36.8,25.53,72.42,102.92,1.26502,0,0,0,1.16861,1.27757,0,0,1.5625,0,0,0,0,0,0,0,0,0,0,0,0,1.4782,1.50675,0,0,0,0,1.94632,0,0,0,1.23542,1.16189,1.23607
VT27698,chr3L,8701534,8703685,0,15,17,25,16,40,12,18,12,21,11,28,14,80,28,30,10,18,30,10,8,16,13,44,61,61,125,17,23,29,9,16,9,8,51,6,9,12,4,28,23,28,12,37.7,84.36,71.094,79.67,0,0,0,0,0,1.23478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94632,0,0,0,1.23542,1.16189,0
VT27700,chr3L,8704972,8707134,0,20,17,23,18,16,18,17,9,15,21,21,22,11,36,45,12,6,31,19,16,18,20,26,30,36,64,12,26,34,27,17,9,9,51,6,10,16,7,19,20,23,10,37.9,45.51,79.56,56.42,0,0,0,0,0,1.12099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36776,1.21049,0,1.24801,1.16056,0
VT27702,chr3L,8708371,8710545,0,16,20,21,14,26,5,11,21,18,18,11,7,23,18,49,14,25,34,18,10,20,7,56,54,36,40,17,20,48,15,16,9,7,68,5,10,12,2,20,23,23,9,35.15,32.19,29.58,62,0,0,0,0,0,0.995551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27703,chr3L,8710024,8712319,0,16,16,21,14,23,8,14,15,12,22,13,29,55,30,23,34,20,60,19,25,15,8,16,54,23,40,9,17,25,14,17,9,7,48,6,8,12,4,24,21,28,8,36.15,16.65,43.452,72.54,0,0,0,0,1.00171,1.11248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20581,0,0,0,0,0,0,0,0,0,0,1.05787,1.11358,0
VT27704,chr3L,8711856,8714090,0,12,24,21,19,9,20,14,20,35,10,16,36,18,18,48,68,7,60,19,9,15,15,23,63,31,24,22,21,17,5,16,9,7,45,11,8,10,3,18,20,21,9,35.85,46.62,43.452,73.284,0,0,0,1.20926,1.59733,1.2486,0,0,1.90932,1.56783,0,0,0,0,0,0,0,0,1.24674,0,1.21269,0,0,0,0,0,0,0,0,0,0,1.59518,1.55847,1.23021
VT27705,chr3L,8713492,8715698,0,13,24,21,18,20,20,23,20,22,24,16,36,35,31,63,68,4,41,9,7,19,15,73,67,63,72,11,15,27,7,19,9,7,57,6,11,12,3,17,20,21,7,33.3,51.06,40.8,105.4,0,0,0,1.24004,1.54815,1.24782,0,0,1.90932,1.56783,0,0,0,0,0,0,0,0,1.26419,0,0,0,0,0,0,0,0,0,0,0,0,1.59518,1.55847,1.23021
VT27706,chr3L,8715329,8717425,0,17,18,27,20,20,28,17,18,30,24,16,29,35,33,63,25,21,41,12,7,19,7,73,78,63,93,16,23,27,7,16,9,8,57,5,10,14,5,19,16,25,12,48.7,51.06,71.4,72.54,0,0,0,1.28299,0,1.18001,0,0,0,1.29567,0,0,0,0,0,0,0,1.28262,0,0,1.26571,0,0,0,0,0,0,0,0,1.24286,0,0,0,0
VT27707,chr3L,8716993,8719154,0,16,18,27,20,16,28,22,18,32,16,16,29,22,33,15,0,21,43,18,8,20,7,63,48,68,93,16,18,28,7,16,5,10,49,6,10,14,6,20,15,23,13,48.7,34.41,46.92,17.36,0,0,0,1.32814,0,1.23406,0,0,0,0,0,0,0,0,0,0,0,1.28262,1.33265,1.31852,1.14664,0,0,1.39057,0,0,0,0,0,1.24286,0,1.22243,0,0
VT27730,chr3L,8765430,8766491,0,12,16,23,19,10,9,11,0,13,11,15,29,17,51,21,34,18,11,7,8,12,10,37,32,17,0,7,13,17,11,10,7,6,30,9,5,13,4,27,17,23,8,23.1,31.08,9.18,82.46,0,0,0,0,1.19735,1.75989,0,0,1.57848,1.39287,0,0,0,0,0,0,0,0,0,0,1.29516,1.22306,0,0,0,0,0,0,0,0,0,0,1.17762,1.67924
VT27731,chr3L,8766436,8768530,0,14,14,21,16,15,9,17,6,25,27,26,29,17,29,43,9,20,33,16,11,19,20,33,54,31,0,15,15,17,9,15,7,6,44,7,5,13,4,22,17,20,11,21.2,32.19,26.112,84.32,0,0,0,0,1.35103,1.41762,0,0,1.5356,0,0,0,0,0,0,0,0,0,0,0,0,1.19564,0,0,0,0,0,0,0,0,0,1.12721,1.10696,1.67709
VT27732,chr3L,8768106,8770191,0,12,13,15,13,25,18,22,6,13,25,26,11,29,21,32,1,1,36,14,12,23,16,11,26,55,56,13,11,28,9,18,7,7,52,7,7,9,2,22,17,19,11,20.95,42.18,49.98,73.16,0,0,1.83612,0,0,0,0,0,0,0,0,1.46802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15451,1.16515,0
VT27734,chr3L,8771394,8773545,0,14,16,16,11,11,14,17,25,26,21,21,29,27,38,43,41,27,7,12,10,17,25,52,32,42,40,13,22,32,5,21,5,10,51,7,9,12,4,24,18,20,11,33.8,57.72,34.272,102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3179,1.52581,0,0,0,0,0,0,0,0,0,0,0
VT27736,chr3L,8774642,8776775,0,14,14,17,17,17,19,15,6,24,16,18,36,41,19,28,40,21,23,21,4,16,5,42,39,44,36,7,16,23,15,20,7,9,55,8,8,10,4,19,14,21,10,35.25,83.25,78.54,102.92,0,0,0,0,0,0,0,1.88344,0,0,0,0,1.38321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27737,chr3L,8776353,8778485,0,8,12,16,21,15,19,15,25,14,26,18,36,44,9,27,15,21,17,12,18,20,8,70,19,45,36,7,13,24,11,14,7,7,43,8,4,10,3,20,12,21,10,35.25,23.31,43.656,102.92,0,0,0,0,0,0,0,1.90916,0,0,0,0,1.58964,0,0,0,0,1.40356,1.38237,0,1.33662,0,0,0,0,0,0,0,0,0,0,1.17024,1.20579,0
VT27738,chr3L,8777902,8780079,0,14,13,24,18,16,20,15,25,15,26,24,7,44,25,60,16,29,17,9,18,13,8,44,45,45,84,13,11,37,9,19,8,8,40,8,7,11,4,20,22,23,9,39.6,65.046,66.3,22.94,0,0,0,0,0,0,0,0,0,0,0,1.47598,0,0,0,0,0,1.40356,1.38237,0,1.23074,0,0,0,0,0,0,0,0,0,0,1.14401,1.15078,0
VT27739,chr3L,8779588,8781773,0,13,9,14,13,7,6,11,8,19,17,20,7,18,21,38,33,31,36,13,15,11,12,52,39,93,44,6,19,20,0,15,6,7,42,4,5,6,7,19,11,16,8,22.7,93.24,57.12,47.12,0,0,0,0,0,0,0,0,0,0,1.28201,1.47598,0,0,0,0,0,1.33422,1.25329,0,1.23159,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27740,chr3L,8781290,8783393,0,14,18,25,22,16,14,14,26,9,13,18,14,29,16,38,16,48,33,21,13,15,10,40,54,27,44,17,8,18,11,14,6,9,51,6,4,5,4,26,16,21,9,37.35,38.85,55.08,305.66,0,0,0,0,1.2217,1.10563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17502,1.17018,0
VT27741,chr3L,8782894,8785003,0,13,25,23,15,12,10,14,26,17,16,23,27,22,33,40,47,9,35,12,12,15,17,33,32,50,28,13,12,24,3,11,7,7,40,9,6,9,7,24,18,21,11,31.05,72.15,81.6,305.66,0,0,0,0,0,1.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27767,chr3L,8829168,8831319,1,16,13,20,17,31,25,39,25,33,18,24,44,41,32,104,75,26,25,30,82,132,18,87,56,31,4,11,31,73,15,25,7,9,42,12,11,23,5,30,22,23,13,29.4,113.553,178.194,1407.83,0,1.56014,3.79636,2.48276,3.54467,3.98693,0,7.17694,1.47985,1.86647,1.47342,0,2.73797,2.58471,2.18713,0,1.62875,2.59261,2.43668,0,5.70847,1.67772,2.17906,1.84469,0,0,0,3.66037,2.09956,3.62409,5.66612,3.24028,3.35753,0
VT27799,chr3L,8890018,8891649,0,6,13,11,13,20,5,13,7,20,21,20,22,8,20,20,8,16,16,12,2,17,2,35,10,37,76,10,22,40,15,13,4,4,29,5,6,7,4,14,15,12,9,18.25,56.832,109.14,24.8,0,0,0,1.60472,1.22824,1.24619,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28609,1.22437,0,0,0,0,0,0,0,0,0,0,1.67565,1.48345,0
VT27800,chr3L,8894307,8895780,0,17,19,20,17,19,15,25,0,7,24,10,7,38,27,37,34,33,147,20,15,32,5,44,19,31,161,18,24,47,25,21,12,6,50,7,8,13,4,26,18,33,11,36.5,41.07,42.84,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT27803,chr3L,8899725,8901832,0,16,20,23,17,27,7,18,13,24,15,16,14,45,26,37,38,10,33,11,10,12,18,68,30,43,165,15,21,25,7,18,9,7,42,6,7,13,4,26,22,18,10,37.8,25.53,41.82,137.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
